northing,easting,down,roll,pitch,yaw
5735933.786049,620063.591999,-110.344876,-0.001174,0.006417,6.190429
5735933.792366,620063.59095,-110.344411,-0.001119,0.006795,6.190428
5735933.799127,620063.589822,-110.343928,-0.001056,0.007198,6.190434
5735933.806332,620063.588684,-110.343447,-0.000983,0.007603,6.19044
5735933.814092,620063.587463,-110.342989,-0.000905,0.008002,6.190448
5735933.822295,620063.586163,-110.342569,-0.000819,0.008385,6.190467
5735933.830943,620063.584852,-110.3422,-0.000735,0.008745,6.190484
5735933.840254,620063.583387,-110.341888,-0.00064,0.009067,6.190505
5735933.850011,620063.581911,-110.341639,-0.000542,0.009356,6.190529
5735933.860211,620063.580356,-110.341452,-0.00044,0.009603,6.190546
5735933.870965,620063.578718,-110.341333,-0.00034,0.009812,6.190564
5735933.882386,620063.577065,-110.341285,-0.000243,0.009977,6.190577
5735933.894251,620063.575332,-110.3413,-0.00015,0.010095,6.190582
5735933.90656,620063.573588,-110.341372,-6.5E-05,0.010174,6.190582
5735933.860402,620063.644358,-110.533265,2.1E-05,0.010217,6.19062
5735933.873932,620063.642447,-110.533439,8.9E-05,0.010223,6.190611
5735933.888015,620063.640454,-110.533644,0.000168,0.0102,6.190602
5735933.902653,620063.638378,-110.533866,0.000248,0.01016,6.190597
5735933.917847,620063.63629,-110.534093,0.000317,0.010105,6.1906
5735933.933594,620063.63405,-110.534321,0.000394,0.010039,6.190609
5735933.949896,620063.631727,-110.53455,0.000467,0.009956,6.19063
5735933.966642,620063.629395,-110.534781,0.000546,0.009868,6.19067
5735933.98394,620063.626911,-110.535024,0.000627,0.00976,6.190716
5735934.001794,620063.624344,-110.535284,0.000717,0.009635,6.190776
5735934.01998,620063.62177,-110.535559,0.000799,0.009497,6.190836
5735934.038722,620063.619113,-110.535859,0.000889,0.009335,6.190891
5735934.057908,620063.616446,-110.536176,0.000975,0.009161,6.190938
5735934.077537,620063.613699,-110.5365,0.001051,0.008981,6.190966
5735934.097612,620063.611011,-110.536832,0.001114,0.008794,6.190968
5735934.11802,620063.608245,-110.537167,0.001163,0.008615,6.190953
5735934.138874,620063.605538,-110.537509,0.001197,0.008438,6.190922
5735934.160172,620063.602752,-110.537851,0.001211,0.008275,6.190881
5735934.18169,620063.599891,-110.538191,0.001215,0.008118,6.190836
5735934.203652,620063.597019,-110.53852,0.001208,0.007975,6.190793
5735934.225946,620063.594002,-110.538842,0.001205,0.007852,6.190761
5735934.248573,620063.590976,-110.539163,0.001218,0.007733,6.190736
5735934.271531,620063.587874,-110.539484,0.001233,0.007631,6.190729
5735934.29482,620063.584625,-110.5398,0.00125,0.007539,6.190735
5735934.318332,620063.581372,-110.540104,0.001271,0.007466,6.190754
5735934.342287,620063.578038,-110.540409,0.001283,0.007397,6.19078
5735934.366464,620063.5747,-110.540728,0.001285,0.00733,6.190816
5735934.39086,620063.571218,-110.541071,0.001261,0.007253,6.190849
5735934.415703,620063.567794,-110.541438,0.001193,0.007166,6.190884
5735934.440655,620063.564299,-110.541824,0.001108,0.007074,6.190924
5735934.465941,620063.560796,-110.542223,0.000984,0.00697,6.190959
5735934.491559,620063.557216,-110.542622,0.000839,0.006865,6.190993
5735934.517399,620063.55363,-110.543013,0.000671,0.006761,6.191022
5735934.543462,620063.550039,-110.543384,0.000525,0.006669,6.191043
5735934.569857,620063.546372,-110.543725,0.000372,0.006569,6.191053
5735934.596474,620063.542698,-110.544023,0.000254,0.006475,6.191046
5735934.623424,620063.539017,-110.544283,0.000106,0.00637,6.19103
5735934.650596,620063.535262,-110.544514,-1.8E-05,0.006249,6.191012
5735934.678101,620063.531499,-110.544721,-0.000151,0.006099,6.190992
5735934.705828,620063.52773,-110.544905,-0.00026,0.005916,6.19097
5735934.733777,620063.523887,-110.545076,-0.000362,0.005692,6.190955
5735934.762059,620063.520037,-110.545224,-0.000454,0.005471,6.190945
5735934.790563,620063.51618,-110.545341,-0.000568,0.005246,6.190939
5735934.819288,620063.51225,-110.545417,-0.000669,0.005053,6.190941
5735934.848347,620063.508311,-110.545459,-0.000773,0.004886,6.190947
5735934.877515,620063.504301,-110.545476,-0.000849,0.004765,6.190958
5735934.906906,620063.500286,-110.54548,-0.000921,0.004663,6.190964
5735934.93663,620063.496263,-110.54549,-0.000954,0.004592,6.190967
5735934.936986,620063.473883,-110.580058,-0.000982,0.004536,6.190948
5735934.967155,620063.469849,-110.580136,-0.000944,0.0045,6.190924
5735934.997436,620063.465812,-110.580262,-0.000857,0.004458,6.190884
5735935.027827,620063.461773,-110.580456,-0.000696,0.004416,6.190833
5735935.058552,620063.457726,-110.580719,-0.00046,0.004351,6.190763
5735935.089389,620063.453676,-110.581056,-0.000174,0.004266,6.190688
5735935.120449,620063.44969,-110.58143,0.000158,0.004187,6.19061
5735935.15173,620063.445629,-110.581833,0.000517,0.004107,6.19053
5735935.183124,620063.441635,-110.58224,0.000907,0.004024,6.190453
5735935.214852,620063.437633,-110.582649,0.001312,0.003923,6.190386
5735935.246689,620063.433559,-110.583053,0.001742,0.00382,6.190326
5735935.27875,620063.429549,-110.583463,0.002163,0.003696,6.190281
5735935.311034,620063.425534,-110.583876,0.002627,0.003557,6.190257
5735935.343427,620063.421447,-110.584275,0.003057,0.003412,6.190251
5735935.376041,620063.417285,-110.584659,0.003526,0.003268,6.190265
5735935.408766,620063.413121,-110.58502,0.003933,0.003134,6.190297
5735935.441822,620063.408811,-110.585358,0.004261,0.003008,6.190348
5735935.474989,620063.404499,-110.585653,0.004476,0.002908,6.190413
5735935.508263,620063.400045,-110.585915,0.004571,0.002819,6.190489
5735935.54187,620063.395515,-110.586132,0.004578,0.002721,6.19056
5735935.575585,620063.390844,-110.58632,0.004443,0.002648,6.190614
5735935.609521,620063.386168,-110.586489,0.004241,0.002573,6.190642
5735935.643679,620063.381417,-110.586652,0.003979,0.002494,6.190634
5735935.677946,620063.376595,-110.586824,0.003686,0.002403,6.190591
5735935.712325,620063.37177,-110.587012,0.003362,0.002293,6.190528
5735935.747034,620063.3668,-110.58723,0.002976,0.002172,6.190446
5735935.781852,620063.361757,-110.587454,0.002518,0.002049,6.190357
5735935.816782,620063.356712,-110.587679,0.002011,0.001941,6.190268
5735935.852045,620063.351659,-110.587897,0.00145,0.001829,6.190173
5735935.887418,620063.346534,-110.588075,0.000886,0.001739,6.190078
5735935.922903,620063.341476,-110.588198,0.000338,0.001689,6.189984
5735935.958721,620063.33634,-110.58824,-0.00019,0.001693,6.189889
5735935.994651,620063.331271,-110.588227,-0.000644,0.001729,6.189808
5735936.030695,620063.326268,-110.588194,-0.001024,0.001775,6.189732
5735936.066959,620063.321192,-110.588187,-0.001356,0.001816,6.18968
5735936.103447,620063.316178,-110.588225,-0.001636,0.001847,6.189651
5735936.140046,620063.311162,-110.588333,-0.001878,0.001857,6.189633
5735936.176757,620063.306144,-110.588505,-0.002063,0.001847,6.18963
5735936.213691,620063.301189,-110.588708,-0.002177,0.001837,6.189619
5735936.250958,620063.296157,-110.588905,-0.00222,0.00183,6.189598
5735936.288337,620063.291191,-110.589072,-0.002198,0.001849,6.189562
5735936.325828,620063.286223,-110.589195,-0.002148,0.001889,6.189493
5735936.363542,620063.281319,-110.589273,-0.002066,0.001944,6.189387
5735936.401481,620063.276478,-110.589332,-0.001993,0.001992,6.189246
5735936.439641,620063.271563,-110.589393,-0.001893,0.002047,6.189068
5735936.478024,620063.266712,-110.589482,-0.001746,0.002064,6.188862
5735936.516517,620063.261789,-110.589608,-0.00155,0.002059,6.188643
5735936.555122,620063.256863,-110.589765,-0.001282,0.002011,6.188418
5735936.594058,620063.25186,-110.589909,-0.000925,0.001948,6.188193
5735936.633104,620063.246786,-110.590025,-0.000509,0.001855,6.187983
5735936.69043,620063.289677,-110.543484,-4.3E-05,0.001765,6.187848
5735936.729919,620063.284523,-110.543462,0.000446,0.001664,6.187672
5735936.769628,620063.279295,-110.543351,0.000957,0.001568,6.187526
5735936.809557,620063.273924,-110.543177,0.001442,0.001456,6.187415
5735936.84971,620063.268616,-110.542948,0.001879,0.001323,6.187341
5735936.889971,620063.263167,-110.54269,0.002321,0.001193,6.187307
5735936.930455,620063.257713,-110.542428,0.00269,0.001056,6.1873
5735936.971159,620063.252185,-110.542196,0.003013,0.00094,6.187316
5735937.011976,620063.246724,-110.542001,0.003256,0.00084,6.18734
5735937.053012,620063.241118,-110.541846,0.003396,0.000772,6.187369
5735937.094272,620063.235577,-110.541743,0.003443,0.000704,6.18738
5735937.135641,620063.229964,-110.541704,0.003391,0.000621,6.18736
5735937.177232,620063.224277,-110.541741,0.003258,0.000532,6.187303
5735937.219046,620063.218653,-110.541827,0.003078,0.000421,6.187201
5735937.26097,620063.212958,-110.541928,0.002861,0.000306,6.187059
5735937.303115,620063.207188,-110.542004,0.002647,0.000214,6.186879
5735937.345481,620063.201344,-110.542006,0.00237,0.000142,6.186661
5735937.388067,620063.195426,-110.541884,0.002123,0.000102,6.186432
5735937.430876,620063.189502,-110.541643,0.001819,0.000113,6.186195
5735937.473904,620063.183435,-110.541312,0.001498,0.000125,6.185972
5735937.517043,620063.177366,-110.540942,0.001143,0.00014,6.185763
5735937.560403,620063.171222,-110.540564,0.000835,0.000149,6.185586
5735937.603983,620063.165004,-110.540188,0.000588,0.000166,6.185439
5735937.647674,620063.158714,-110.539823,0.000424,0.000199,6.185334
5735937.691586,620063.152419,-110.5395,0.000386,0.00022,6.185267
5735937.735608,620063.146052,-110.539236,0.000413,0.000256,6.185224
5735937.779855,620063.139749,-110.539041,0.000505,0.000281,6.185196
5735937.824327,620063.133578,-110.538933,0.000641,0.000295,6.185161
5735937.869021,620063.127402,-110.538907,0.000753,0.000284,6.185101
5735937.914052,620063.121357,-110.538923,0.000922,0.000268,6.185001
5735937.959198,620063.115447,-110.538972,0.001114,0.000239,6.184837
5735938.004568,620063.1096,-110.539077,0.001434,0.000171,6.184623
5735938.050162,620063.103817,-110.539224,0.001836,9E-05,6.184373
5735938.095976,620063.09796,-110.5394,0.002329,2.6E-05,6.184104
5735938.141902,620063.0921,-110.539598,0.002849,-2.7E-05,6.183856
5735938.18805,620063.086235,-110.539766,0.003354,-2.2E-05,6.183645
5735938.234416,620063.080157,-110.539867,0.003732,5E-05,6.183471
5735938.281004,620063.074075,-110.539887,0.004032,0.000184,6.183341
5735938.32781,620063.067779,-110.539837,0.004266,0.000317,6.183263
5735938.374833,620063.061272,-110.539738,0.004464,0.00046,6.183236
5735938.422077,620063.05469,-110.539612,0.004593,0.00055,6.183242
5735938.46954,620063.047965,-110.539498,0.004651,0.000558,6.183301
5735938.517331,620063.041025,-110.53938,0.00461,0.000542,6.183383
5735938.565234,620063.034082,-110.539257,0.004421,0.000486,6.183462
5735938.613469,620063.027063,-110.539109,0.004138,0.000468,6.183528
5735938.661813,620063.019971,-110.538979,0.003737,0.000462,6.183565
5735938.71038,620063.012875,-110.538851,0.003265,0.000539,6.183573
5735938.759169,620063.005773,-110.538765,0.002689,0.00064,6.18354
5735938.808181,620062.998665,-110.538731,0.002024,0.000788,6.183469
5735938.857415,620062.991553,-110.538765,0.001335,0.000914,6.183365
5735938.906983,620062.984432,-110.538834,0.000653,0.001037,6.183239
5735938.993644,620063.039674,-110.476838,6E-06,0.001119,6.183175
5735939.043768,620063.03254,-110.476996,-0.000551,0.00112,6.183005
5735939.094224,620063.025329,-110.47719,-0.000995,0.001055,6.182836
5735939.1449,620063.018044,-110.477384,-0.001363,0.000932,6.182692
5735939.19591,620063.010751,-110.477544,-0.001655,0.000782,6.182577
5735939.247141,620063.003384,-110.477622,-0.001892,0.000623,6.182499
5735939.298706,620062.996008,-110.477609,-0.002099,0.000516,6.182439
5735939.350494,620062.988697,-110.477511,-0.002266,0.00043,6.182395
5735939.402615,620062.981308,-110.477314,-0.002337,0.000396,6.182364
5735939.45507,620062.973981,-110.476981,-0.002325,0.000418,6.182335
5735939.507858,620062.966576,-110.476484,-0.002192,0.000518,6.182298
5735939.560983,620062.959302,-110.475841,-0.001971,0.000654,6.182243
5735939.614441,620062.952019,-110.475128,-0.001696,0.00083,6.182165
5735939.668012,620062.944803,-110.474431,-0.00138,0.000993,6.182049
5735939.721918,620062.937648,-110.473789,-0.001038,0.001142,6.181915
5735939.776158,620062.930485,-110.473186,-0.00077,0.001267,6.18177
5735939.830732,620062.923315,-110.472586,-0.000525,0.001392,6.181633
5735939.885637,620062.916067,-110.471975,-0.000385,0.001511,6.181511
5735939.940764,620062.908744,-110.471371,-0.000226,0.001604,6.181415
5735939.996219,620062.901207,-110.470781,-2.2E-05,0.001679,6.181333
5735940.051895,620062.893596,-110.470191,0.000287,0.00175,6.181277
5735940.107789,620062.885841,-110.469608,0.000674,0.001841,6.181252
5735940.164015,620062.87794,-110.469028,0.001116,0.001973,6.181251
5735940.220461,620062.869965,-110.468426,0.001554,0.002152,6.181255
5735940.277239,620062.861913,-110.467832,0.001915,0.002392,6.181244
5735940.334241,620062.853925,-110.467289,0.002223,0.002674,6.181213
5735940.391465,620062.845931,-110.466852,0.002408,0.00297,6.181154
5735940.448914,620062.838001,-110.466536,0.002472,0.003265,6.18107
5735940.506696,620062.830063,-110.466339,0.002373,0.003561,6.180958
5735940.5647,620062.82212,-110.466226,0.002138,0.003811,6.180831
5735940.623037,620062.8141,-110.466159,0.001845,0.004026,6.180721
5735940.681704,620062.805934,-110.466121,0.001511,0.004165,6.180646
5735940.74059,620062.797624,-110.466131,0.00123,0.004187,6.180608
5735940.799695,620062.789171,-110.466258,0.001029,0.004058,6.180599
5735940.85913,620062.780573,-110.466565,0.000878,0.003777,6.180611
5735940.918675,620062.771902,-110.467072,0.000805,0.003335,6.180643
5735940.978665,620062.763221,-110.467664,0.000848,0.002812,6.180678
5735941.038875,620062.754466,-110.468193,0.000992,0.002298,6.180714
5735941.099308,620062.745705,-110.468515,0.001265,0.001875,6.180741
5735941.160189,620062.737072,-110.46858,0.001577,0.001586,6.18075
5735941.221293,620062.728433,-110.468393,0.001952,0.001421,6.180741
5735941.28262,620062.719858,-110.468082,0.002293,0.001365,6.180712
5735941.344283,620062.711345,-110.467771,0.002638,0.001329,6.180678
5735941.406059,620062.702897,-110.467602,0.002892,0.001274,6.180657
5735941.468168,620062.694442,-110.467606,0.003068,0.00118,6.180646
5735941.5305,620062.685981,-110.467739,0.00313,0.001083,6.180644
5735941.593164,620062.677443,-110.467909,0.003088,0.000994,6.180656
5735941.656046,620062.668762,-110.468017,0.002966,0.000947,6.180666
5735941.719261,620062.660004,-110.467986,0.002824,0.000988,6.18067
5735941.782695,620062.651103,-110.467806,0.002621,0.001086,6.180652
5735941.84635,620062.642127,-110.467487,0.002437,0.001263,6.180611
5735941.933771,620062.701217,-110.407419,0.00219,0.001472,6.180649
5735941.997977,620062.692021,-110.407031,0.001871,0.00169,6.180554
5735942.062292,620062.682754,-110.406679,0.00144,0.001876,6.180437
5735942.12705,620062.673407,-110.406325,0.000863,0.002052,6.1803
5735942.19203,620062.663985,-110.405947,0.000184,0.002191,6.180154
5735942.257228,620062.65442,-110.405537,-0.000692,0.002257,6.180003
5735942.322758,620062.644778,-110.405149,-0.001681,0.002214,6.179854
5735942.388509,620062.635062,-110.404831,-0.002792,0.002033,6.179699
5735942.454592,620062.625269,-110.40457,-0.003805,0.001749,6.179542
5735942.520896,620062.615402,-110.404309,-0.004647,0.001461,6.179379
5735942.587423,620062.605529,-110.403982,-0.005281,0.001226,6.179228
5735942.65417,620062.595582,-110.403541,-0.005693,0.001117,6.179092
5735942.721252,620062.585696,-110.403007,-0.00595,0.001131,6.178975
5735942.788445,620062.575808,-110.402471,-0.006171,0.00118,6.178874
5735942.856087,620062.566047,-110.401994,-0.006344,0.001227,6.178777
5735942.923953,620062.556349,-110.401615,-0.006385,0.001217,6.178665
5735942.992155,620062.546782,-110.401407,-0.006254,0.001094,6.178537
5735943.060582,620062.537278,-110.401431,-0.005848,0.000844,6.17841
5735943.129121,620062.52784,-110.401689,-0.005172,0.000531,6.178286
5735943.197996,620062.518464,-110.402133,-0.004328,0.000183,6.178155
5735943.267092,620062.509013,-110.402647,-0.003352,-0.000158,6.178057
5735943.336634,620062.499621,-110.403116,-0.002436,-0.000456,6.177973
5735943.4064,620062.490293,-110.403463,-0.001584,-0.000727,6.177862
5735943.476388,620062.480959,-110.403644,-0.00078,-0.000958,6.177737
5735943.546709,620062.471548,-110.403649,2.5E-05,-0.001179,6.177576
5735943.617363,620062.462129,-110.403498,0.000864,-0.001377,6.177374
5735943.688236,620062.452567,-110.403214,0.001702,-0.001572,6.177136
5735943.759443,620062.442997,-110.402821,0.002548,-0.001753,6.176868
5735943.830758,620062.433286,-110.402343,0.003473,-0.001875,6.176566
5735943.902406,620062.423568,-110.401813,0.004442,-0.001946,6.176249
5735943.974273,620062.413706,-110.401243,0.005519,-0.001979,6.175939
5735944.046362,620062.403769,-110.400656,0.006527,-0.001965,6.175628
5735944.118783,620062.393825,-110.400065,0.007397,-0.001926,6.175337
5735944.191424,620062.383737,-110.399527,0.008086,-0.001929,6.175072
5735944.264288,620062.373645,-110.399063,0.008598,-0.001972,6.174824
5735944.33737,620062.363408,-110.398658,0.009016,-0.00201,6.174639
5735944.41067,620062.35296,-110.398295,0.009333,-0.002021,6.174523
5735944.484301,620062.342365,-110.397972,0.009656,-0.001991,6.17446
5735944.558035,620062.331492,-110.397692,0.010005,-0.001926,6.174469
5735944.631877,620062.320409,-110.397505,0.01034,-0.001859,6.17454
5735944.706048,620062.30918,-110.397423,0.01059,-0.001838,6.174651
5735944.780439,620062.297808,-110.397406,0.010655,-0.001814,6.174778
5735944.855161,620062.286359,-110.397365,0.010447,-0.001802,6.174899
5735944.929992,620062.274769,-110.39719,0.009971,-0.001734,6.17501
5735945.005267,620062.263169,-110.396776,0.009168,-0.001604,6.175076
5735945.080652,620062.251497,-110.396045,0.008289,-0.001315,6.175093
5735945.156258,620062.23975,-110.395123,0.007423,-0.000934,6.175049
5735945.232199,620062.228065,-110.394243,0.006674,-0.000576,6.174931
5735945.302171,620062.227362,-110.394657,0.006067,-0.000306,6.174769
